,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
224841,556578,21671,RED SPOT CERAMIC DRAWER KNOB,12,6/13/2011 14:13,1.25,12472.0,Germany
224842,556578,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,6/13/2011 14:13,1.25,12472.0,Germany
224843,556578,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,6/13/2011 14:13,1.25,12472.0,Germany
224844,556578,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,6/13/2011 14:13,1.25,12472.0,Germany
224845,556578,22077,6 RIBBONS RUSTIC CHARM,12,6/13/2011 14:13,1.65,12472.0,Germany
224846,556578,22993,SET OF 4 PANTRY JELLY MOULDS,12,6/13/2011 14:13,1.25,12472.0,Germany
224847,556578,23000,TRAVEL CARD WALLET TRANSPORT,48,6/13/2011 14:13,0.42,12472.0,Germany
224848,556578,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,6/13/2011 14:13,4.15,12472.0,Germany
224849,556578,23245,SET OF 3 REGENCY CAKE TINS,4,6/13/2011 14:13,4.95,12472.0,Germany
224850,556578,22423,REGENCY CAKESTAND 3 TIER,4,6/13/2011 14:13,12.75,12472.0,Germany
224851,556578,22045,SPACEBOY GIFT WRAP,25,6/13/2011 14:13,0.42,12472.0,Germany
224852,556578,22029,SPACEBOY BIRTHDAY CARD,12,6/13/2011 14:13,0.42,12472.0,Germany
224853,556578,22417,PACK OF 60 SPACEBOY CAKE CASES,24,6/13/2011 14:13,0.55,12472.0,Germany
224854,556578,22629,SPACEBOY LUNCH BOX ,12,6/13/2011 14:13,1.95,12472.0,Germany
224855,556578,22972,CHILDREN'S SPACEBOY MUG,12,6/13/2011 14:13,1.65,12472.0,Germany
224856,556578,22975,SPACEBOY CHILDRENS EGG CUP,12,6/13/2011 14:13,1.25,12472.0,Germany
224857,556578,22555,PLASTERS IN TIN STRONGMAN,12,6/13/2011 14:13,1.65,12472.0,Germany
224858,556578,21749,LARGE RED RETROSPOT WINDMILL,6,6/13/2011 14:13,2.1,12472.0,Germany
224859,556578,21746,SMALL RED RETROSPOT WINDMILL,12,6/13/2011 14:13,1.25,12472.0,Germany
224860,556578,22037,ROBOT BIRTHDAY CARD,12,6/13/2011 14:13,0.42,12472.0,Germany
224861,556578,22585,PACK OF 6 BIRDY GIFT TAGS,12,6/13/2011 14:13,1.25,12472.0,Germany
224862,556578,22815,CARD PSYCHEDELIC APPLES,12,6/13/2011 14:13,0.42,12472.0,Germany
224863,556578,22430,ENAMEL WATERING CAN CREAM,4,6/13/2011 14:13,4.95,12472.0,Germany
224864,556578,22621,TRADITIONAL KNITTING NANCY,12,6/13/2011 14:13,1.65,12472.0,Germany
224865,556578,22467,GUMBALL COAT RACK,6,6/13/2011 14:13,2.55,12472.0,Germany
224866,556578,22212,FOUR HOOK  WHITE LOVEBIRDS,6,6/13/2011 14:13,2.1,12472.0,Germany
224867,556578,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,24,6/13/2011 14:13,1.25,12472.0,Germany
224868,556578,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,6/13/2011 14:13,3.25,12472.0,Germany
224869,556578,22179,SET 10 NIGHT OWL LIGHTS,2,6/13/2011 14:13,6.75,12472.0,Germany
224870,556578,21915,RED  HARMONICA IN BOX ,12,6/13/2011 14:13,1.25,12472.0,Germany
224871,556578,21914,BLUE HARMONICA IN BOX ,12,6/13/2011 14:13,1.25,12472.0,Germany
224872,556578,20728,LUNCH BAG CARS BLUE,10,6/13/2011 14:13,1.65,12472.0,Germany
224873,556578,22382,LUNCH BAG SPACEBOY DESIGN ,10,6/13/2011 14:13,1.65,12472.0,Germany
224874,556578,23084,RABBIT NIGHT LIGHT,24,6/13/2011 14:13,1.79,12472.0,Germany
224875,556578,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,6/13/2011 14:13,2.55,12472.0,Germany
224876,556578,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,6/13/2011 14:13,2.55,12472.0,Germany
224877,556578,22331,WOODLAND PARTY BAG + STICKER SET,8,6/13/2011 14:13,1.65,12472.0,Germany
224878,556578,21206,STRAWBERRY HONEYCOMB  GARLAND ,12,6/13/2011 14:13,1.65,12472.0,Germany
224879,556578,22334,DINOSAUR PARTY BAG + STICKER SET,8,6/13/2011 14:13,1.65,12472.0,Germany
224880,556578,22333,RETROSPOT PARTY BAG + STICKER SET,8,6/13/2011 14:13,1.65,12472.0,Germany
224881,556578,22492,MINI PAINT SET VINTAGE ,36,6/13/2011 14:13,0.65,12472.0,Germany
224882,556578,22556,PLASTERS IN TIN CIRCUS PARADE ,12,6/13/2011 14:13,1.65,12472.0,Germany
224883,556578,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,6/13/2011 14:13,1.65,12472.0,Germany
224884,556578,POST,POSTAGE,7,6/13/2011 14:13,18.0,12472.0,Germany
224885,556578,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,6/13/2011 14:13,2.95,12472.0,Germany
228814,C556957,22467,GUMBALL COAT RACK,-2,6/16/2011 9:04,2.1,12705.0,Germany
229424,557055,23203,JUMBO BAG DOILEY PATTERNS,20,6/16/2011 14:45,2.08,12621.0,Germany
229425,557055,23209,LUNCH BAG DOILEY PATTERN ,40,6/16/2011 14:45,1.65,12621.0,Germany
229426,557055,20725,LUNCH BAG RED RETROSPOT,10,6/16/2011 14:45,1.65,12621.0,Germany
229427,557055,20726,LUNCH BAG WOODLAND,10,6/16/2011 14:45,1.65,12621.0,Germany
229428,557055,21936,RED RETROSPOT PICNIC BAG,5,6/16/2011 14:45,2.95,12621.0,Germany
229429,557055,15036,ASSORTED COLOURS SILK FAN,300,6/16/2011 14:45,0.83,12621.0,Germany
229430,557055,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,6/16/2011 14:45,2.95,12621.0,Germany
229431,557055,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,24,6/16/2011 14:45,2.95,12621.0,Germany
229432,557055,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,18,6/16/2011 14:45,2.55,12621.0,Germany
229433,557055,22631,CIRCUS PARADE LUNCH BOX ,12,6/16/2011 14:45,1.95,12621.0,Germany
229434,557055,POST,POSTAGE,2,6/16/2011 14:45,18.0,12621.0,Germany
229435,557056,23240,SET OF 4 KNICK KNACK TINS DOILEY ,12,6/16/2011 14:46,4.15,12621.0,Germany
232963,C557405,23245,SET OF 3 REGENCY CAKE TINS,-1,6/20/2011 11:28,4.95,12708.0,Germany
232964,C557405,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-3,6/20/2011 11:28,4.95,12708.0,Germany
232965,C557405,23240,SET OF 4 KNICK KNACK TINS DOILEY ,-3,6/20/2011 11:28,4.15,12708.0,Germany
232966,C557405,23236,DOILEY STORAGE TIN,-1,6/20/2011 11:28,2.89,12708.0,Germany
232997,C557408,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,6/20/2011 11:33,0.85,12621.0,Germany
233219,557466,22386,JUMBO BAG PINK POLKADOT,30,6/20/2011 13:08,2.08,13815.0,Germany
233220,557466,22381,TOY TIDY PINK POLKADOT,10,6/20/2011 13:08,2.1,13815.0,Germany
233221,557466,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,6/20/2011 13:08,2.08,13815.0,Germany
233222,557466,23203,JUMBO BAG DOILEY PATTERNS,10,6/20/2011 13:08,2.08,13815.0,Germany
233223,557466,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,6/20/2011 13:08,2.08,13815.0,Germany
233224,557466,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,6/20/2011 13:08,2.25,13815.0,Germany
233225,557466,20719,WOODLAND CHARLOTTE BAG,30,6/20/2011 13:08,0.85,13815.0,Germany
233226,557466,22356,CHARLOTTE BAG PINK POLKADOT,30,6/20/2011 13:08,0.85,13815.0,Germany
233227,557466,20724,RED RETROSPOT CHARLOTTE BAG,20,6/20/2011 13:08,0.85,13815.0,Germany
233228,557466,85088,CANDY SPOT HAND BAG,12,6/20/2011 13:08,2.1,13815.0,Germany
233229,557466,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,6/20/2011 13:08,0.85,13815.0,Germany
233230,557466,20723,STRAWBERRY CHARLOTTE BAG,10,6/20/2011 13:08,0.85,13815.0,Germany
233231,557466,22819,"BIRTHDAY CARD, RETRO SPOT",12,6/20/2011 13:08,0.42,13815.0,Germany
233232,557466,22814,CARD PARTY GAMES ,12,6/20/2011 13:08,0.42,13815.0,Germany
233233,557466,22716,CARD CIRCUS PARADE,12,6/20/2011 13:08,0.42,13815.0,Germany
233234,557466,22820,GIFT BAG BIRTHDAY,12,6/20/2011 13:08,0.65,13815.0,Germany
233235,557466,23230,WRAP ALPHABET DESIGN,25,6/20/2011 13:08,0.42,13815.0,Germany
233236,557466,22960,JAM MAKING SET WITH JARS,12,6/20/2011 13:08,3.75,13815.0,Germany
233237,557466,84568,GIRLS ALPHABET IRON ON PATCHES ,288,6/20/2011 13:08,0.21,13815.0,Germany
233238,557466,21731,RED TOADSTOOL LED NIGHT LIGHT,12,6/20/2011 13:08,1.65,13815.0,Germany
233239,557466,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,6/20/2011 13:08,1.25,13815.0,Germany
233240,557466,23209,LUNCH BAG DOILEY PATTERN ,10,6/20/2011 13:08,1.65,13815.0,Germany
233241,557466,23236,DOILEY STORAGE TIN,6,6/20/2011 13:08,2.89,13815.0,Germany
233242,557466,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,6/20/2011 13:08,4.15,13815.0,Germany
233243,557466,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,6/20/2011 13:08,4.95,13815.0,Germany
233244,557466,23245,SET OF 3 REGENCY CAKE TINS,4,6/20/2011 13:08,4.95,13815.0,Germany
233245,557466,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,6/20/2011 13:08,0.55,13815.0,Germany
233246,557466,20726,LUNCH BAG WOODLAND,10,6/20/2011 13:08,1.65,13815.0,Germany
233247,557466,20977,36 PENCILS TUBE WOODLAND,16,6/20/2011 13:08,1.25,13815.0,Germany
233248,557466,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,6/20/2011 13:08,1.65,13815.0,Germany
233249,557466,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,6/20/2011 13:08,2.95,13815.0,Germany
233250,557466,21992,VINTAGE PAISLEY STATIONERY SET,12,6/20/2011 13:08,1.25,13815.0,Germany
233251,557466,20755,BLUE PAISLEY POCKET BOOK,12,6/20/2011 13:08,0.85,13815.0,Germany
233252,557466,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/20/2011 13:08,0.55,13815.0,Germany
233253,557466,20761,BLUE PAISLEY SKETCHBOOK,4,6/20/2011 13:08,3.75,13815.0,Germany
233254,557466,20767,BLUE PAISLEY JOURNAL ,6,6/20/2011 13:08,2.55,13815.0,Germany
233255,557466,22279,POCKET BAG BLUE PAISLEY RED SPOT,12,6/20/2011 13:08,1.25,13815.0,Germany
233256,557466,22280,POCKET BAG PINK PAISELY BROWN SPOT,12,6/20/2011 13:08,1.25,13815.0,Germany
233257,557466,22503,CABIN BAG VINTAGE PAISLEY,2,6/20/2011 13:08,29.95,13815.0,Germany
233258,557466,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,6/20/2011 13:08,1.65,13815.0,Germany
233259,557466,20675,BLUE POLKADOT BOWL,16,6/20/2011 13:08,1.25,13815.0,Germany
233260,557466,21121,SET/10 RED POLKADOT PARTY CANDLES,24,6/20/2011 13:08,1.25,13815.0,Germany
233261,557466,20677,PINK POLKADOT BOWL,16,6/20/2011 13:08,1.25,13815.0,Germany
233262,557466,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,6/20/2011 13:08,1.25,13815.0,Germany
233263,557466,21240,BLUE POLKADOT CUP,16,6/20/2011 13:08,0.85,13815.0,Germany
233264,557466,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,6/20/2011 13:08,1.25,13815.0,Germany
233265,557466,21243,PINK  POLKADOT PLATE ,8,6/20/2011 13:08,1.69,13815.0,Germany
233266,557466,21239,PINK  POLKADOT CUP,16,6/20/2011 13:08,0.85,13815.0,Germany
233267,557466,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,6/20/2011 13:08,1.25,13815.0,Germany
233268,557466,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,6/20/2011 13:08,1.25,13815.0,Germany
233269,557466,22740,POLKADOT PEN,48,6/20/2011 13:08,0.85,13815.0,Germany
233270,557466,22384,LUNCH BAG PINK POLKADOT,10,6/20/2011 13:08,1.65,13815.0,Germany
233271,557466,84997C,CHILDRENS CUTLERY POLKADOT BLUE,8,6/20/2011 13:08,4.15,13815.0,Germany
233272,557466,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,6/20/2011 13:08,4.15,13815.0,Germany
233273,557466,21086,SET/6 RED SPOTTY PAPER CUPS,24,6/20/2011 13:08,0.65,13815.0,Germany
233274,557466,21094,SET/6 RED SPOTTY PAPER PLATES,24,6/20/2011 13:08,0.85,13815.0,Germany
233275,557466,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,6/20/2011 13:08,0.85,13815.0,Germany
233276,557466,23165,LARGE CERAMIC TOP STORAGE JAR,12,6/20/2011 13:08,1.65,13815.0,Germany
233277,557466,23167,SMALL CERAMIC TOP STORAGE JAR ,12,6/20/2011 13:08,0.83,13815.0,Germany
233278,557466,23169,CLASSIC GLASS COOKIE JAR,12,6/20/2011 13:08,4.15,13815.0,Germany
233279,557466,22197,SMALL POPCORN HOLDER,12,6/20/2011 13:08,0.85,13815.0,Germany
233280,557466,21212,PACK OF 72 RETROSPOT CAKE CASES,24,6/20/2011 13:08,0.55,13815.0,Germany
233281,557466,22457,NATURAL SLATE HEART CHALKBOARD ,6,6/20/2011 13:08,2.95,13815.0,Germany
233282,557466,85099B,JUMBO BAG RED RETROSPOT,10,6/20/2011 13:08,2.08,13815.0,Germany
233283,557466,22128,PARTY CONES CANDY ASSORTED,12,6/20/2011 13:08,1.25,13815.0,Germany
233284,557466,47599A,PINK PARTY BAGS,6,6/20/2011 13:08,2.1,13815.0,Germany
233285,557466,22333,RETROSPOT PARTY BAG + STICKER SET,8,6/20/2011 13:08,1.65,13815.0,Germany
233286,557466,22331,WOODLAND PARTY BAG + STICKER SET,8,6/20/2011 13:08,1.65,13815.0,Germany
233287,557466,22334,DINOSAUR PARTY BAG + STICKER SET,8,6/20/2011 13:08,1.65,13815.0,Germany
233288,557466,22504,CABIN BAG VINTAGE RETROSPOT,2,6/20/2011 13:08,29.95,13815.0,Germany
233289,557466,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,20,6/20/2011 13:08,2.08,13815.0,Germany
233290,557466,20712,JUMBO BAG WOODLAND ANIMALS,30,6/20/2011 13:08,2.08,13815.0,Germany
233291,557466,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,6/20/2011 13:08,2.08,13815.0,Germany
233292,557466,21930,JUMBO STORAGE BAG SKULLS,10,6/20/2011 13:08,2.08,13815.0,Germany
233293,557466,22379,RECYCLING BAG RETROSPOT ,5,6/20/2011 13:08,2.1,13815.0,Germany
233294,557466,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,6/20/2011 13:08,3.25,13815.0,Germany
233295,557466,20749,ASSORTED COLOUR MINI CASES,2,6/20/2011 13:08,7.95,13815.0,Germany
233296,557466,20750,RED RETROSPOT MINI CASES,2,6/20/2011 13:08,7.95,13815.0,Germany
233297,557466,22505,MEMO BOARD COTTAGE DESIGN,4,6/20/2011 13:08,4.95,13815.0,Germany
233298,557466,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,6/20/2011 13:08,3.75,13815.0,Germany
233299,557466,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,6/20/2011 13:08,4.25,13815.0,Germany
233300,557466,POST,POSTAGE,11,6/20/2011 13:08,18.0,13815.0,Germany
233301,557466,21242,RED RETROSPOT PLATE ,8,6/20/2011 13:08,1.69,13815.0,Germany
234547,557569,22551,PLASTERS IN TIN SPACEBOY,12,6/21/2011 10:46,1.65,12474.0,Germany
234548,557569,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,6/21/2011 10:46,1.65,12474.0,Germany
234549,557569,22556,PLASTERS IN TIN CIRCUS PARADE ,12,6/21/2011 10:46,1.65,12474.0,Germany
234550,557569,21705,BAG 500g SWIRLY MARBLES,12,6/21/2011 10:46,1.65,12474.0,Germany
234551,557569,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,6/21/2011 10:46,1.65,12474.0,Germany
234552,557569,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,6/21/2011 10:46,0.85,12474.0,Germany
234553,557569,20711,JUMBO BAG TOYS ,10,6/21/2011 10:46,2.08,12474.0,Germany
234554,557569,20719,WOODLAND CHARLOTTE BAG,10,6/21/2011 10:46,0.85,12474.0,Germany
234555,557569,20724,RED RETROSPOT CHARLOTTE BAG,10,6/21/2011 10:46,0.85,12474.0,Germany
234556,557569,22025,RING OF ROSES BIRTHDAY CARD,12,6/21/2011 10:46,0.42,12474.0,Germany
234557,557569,22716,CARD CIRCUS PARADE,12,6/21/2011 10:46,0.42,12474.0,Germany
234558,557569,22029,SPACEBOY BIRTHDAY CARD,12,6/21/2011 10:46,0.42,12474.0,Germany
234559,557569,22814,CARD PARTY GAMES ,12,6/21/2011 10:46,0.42,12474.0,Germany
234560,557569,21746,SMALL RED RETROSPOT WINDMILL,12,6/21/2011 10:46,1.25,12474.0,Germany
234561,557569,22492,MINI PAINT SET VINTAGE ,36,6/21/2011 10:46,0.65,12474.0,Germany
234562,557569,22898,CHILDRENS APRON APPLES DESIGN,8,6/21/2011 10:46,1.95,12474.0,Germany
234563,557569,21156,RETROSPOT CHILDRENS APRON,8,6/21/2011 10:46,1.95,12474.0,Germany
234564,557569,22367,CHILDRENS APRON SPACEBOY DESIGN,8,6/21/2011 10:46,1.95,12474.0,Germany
234565,557569,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,6/21/2011 10:46,2.95,12474.0,Germany
234566,557569,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,6/21/2011 10:46,2.95,12474.0,Germany
234567,557569,23206,LUNCH BAG APPLE DESIGN,10,6/21/2011 10:46,1.65,12474.0,Germany
234568,557569,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,6/21/2011 10:46,8.5,12474.0,Germany
234569,557569,22973,CHILDREN'S CIRCUS PARADE MUG,12,6/21/2011 10:46,1.65,12474.0,Germany
234570,557569,POST,POSTAGE,2,6/21/2011 10:46,18.0,12474.0,Germany
237270,557850,21936,RED RETROSPOT PICNIC BAG,5,6/23/2011 10:56,2.95,12720.0,Germany
237271,557850,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,6/23/2011 10:56,1.65,12720.0,Germany
237272,557850,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,6/23/2011 10:56,0.85,12720.0,Germany
237273,557850,21155,RED RETROSPOT PEG BAG,6,6/23/2011 10:56,2.55,12720.0,Germany
237274,557850,22333,RETROSPOT PARTY BAG + STICKER SET,8,6/23/2011 10:56,1.65,12720.0,Germany
237275,557850,22507,MEMO BOARD RETROSPOT  DESIGN,4,6/23/2011 10:56,4.95,12720.0,Germany
237276,557850,22819,"BIRTHDAY CARD, RETRO SPOT",12,6/23/2011 10:56,0.42,12720.0,Germany
237277,557850,23287,RED VINTAGE SPOT BEAKER,16,6/23/2011 10:56,0.85,12720.0,Germany
237278,557850,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,6/23/2011 10:56,1.45,12720.0,Germany
237279,557850,21993,FLORAL FOLK STATIONERY SET,12,6/23/2011 10:56,1.25,12720.0,Germany
237280,557850,23236,DOILEY STORAGE TIN,6,6/23/2011 10:56,2.89,12720.0,Germany
237281,557850,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,6/23/2011 10:56,4.15,12720.0,Germany
237282,557850,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,6/23/2011 10:56,4.95,12720.0,Germany
237283,557850,22667,RECIPE BOX RETROSPOT ,6,6/23/2011 10:56,2.95,12720.0,Germany
237284,557850,22344,PARTY PIZZA DISH PINK POLKADOT,24,6/23/2011 10:56,0.85,12720.0,Germany
237285,557850,POST,POSTAGE,2,6/23/2011 10:56,18.0,12720.0,Germany
239066,557972,22366,DOORMAT AIRMAIL ,10,6/24/2011 10:16,6.75,12500.0,Germany
239067,557972,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,6/24/2011 10:16,5.95,12500.0,Germany
239068,557972,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,6/24/2011 10:16,2.08,12500.0,Germany
239069,557972,85099B,JUMBO BAG RED RETROSPOT,10,6/24/2011 10:16,2.08,12500.0,Germany
239070,557972,21090,SET/6 COLLAGE PAPER PLATES,12,6/24/2011 10:16,0.39,12500.0,Germany
239071,557972,21084,SET/6 COLLAGE PAPER CUPS,24,6/24/2011 10:16,0.19,12500.0,Germany
239072,557972,POST,POSTAGE,2,6/24/2011 10:16,18.0,12500.0,Germany
239073,557972,23118,PARISIENNE JEWELLERY DRAWER ,1,6/24/2011 10:16,7.5,12500.0,Germany
239074,557972,15056N,EDWARDIAN PARASOL NATURAL,1,6/24/2011 10:16,5.95,12500.0,Germany
240671,558109,21936,RED RETROSPOT PICNIC BAG,15,6/26/2011 15:36,2.95,12474.0,Germany
245109,558608,21206,STRAWBERRY HONEYCOMB  GARLAND ,12,6/30/2011 15:30,1.65,12524.0,Germany
245110,558608,21558,SKULL LUNCH BOX WITH CUTLERY ,12,6/30/2011 15:30,2.55,12524.0,Germany
245111,558608,21207,SKULL AND CROSSBONES  GARLAND ,12,6/30/2011 15:30,1.65,12524.0,Germany
245112,558608,40046A,RED DAISY PAPER LAMPSHADE,24,6/30/2011 15:30,1.25,12524.0,Germany
245113,558608,21580,RABBIT  DESIGN  COTTON TOTE BAG,6,6/30/2011 15:30,2.25,12524.0,Germany
245114,558608,21579,LOLITA  DESIGN  COTTON TOTE BAG,12,6/30/2011 15:30,2.25,12524.0,Germany
245115,558608,21577,SAVE THE PLANET COTTON TOTE BAG,6,6/30/2011 15:30,2.25,12524.0,Germany
245116,558608,21581,SKULLS  DESIGN  COTTON TOTE BAG,6,6/30/2011 15:30,2.25,12524.0,Germany
245117,558608,90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,4,6/30/2011 15:30,3.35,12524.0,Germany
245118,558608,21949,SET OF 6 STRAWBERRY CHOPSTICKS,36,6/30/2011 15:30,1.25,12524.0,Germany
245119,558608,21948,SET OF 6 CAKE CHOPSTICKS,36,6/30/2011 15:30,1.25,12524.0,Germany
245120,558608,POST,POSTAGE,1,6/30/2011 15:30,18.0,12524.0,Germany
245682,558626,23242,TREASURE TIN BUFFALO BILL ,6,6/30/2011 17:34,2.08,12569.0,Germany
245683,558626,23180,MUM'S KITCHEN CLOCK,4,6/30/2011 17:34,4.95,12569.0,Germany
245684,558626,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,6/30/2011 17:34,1.25,12569.0,Germany
245685,558626,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,6/30/2011 17:34,1.25,12569.0,Germany
245686,558626,22398,MAGNETS PACK OF 4 SWALLOWS,12,6/30/2011 17:34,1.25,12569.0,Germany
245687,558626,POST,POSTAGE,1,6/30/2011 17:34,18.0,12569.0,Germany
245694,558628,37340,MULTICOLOUR SPRING FLOWER MUG,48,6/30/2011 17:59,0.39,12626.0,Germany
245695,558628,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,6/30/2011 17:59,4.15,12626.0,Germany
245696,558628,21716,BOYS VINTAGE TIN SEASIDE BUCKET,16,6/30/2011 17:59,2.55,12626.0,Germany
245697,558628,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,6/30/2011 17:59,0.85,12626.0,Germany
245698,558628,21718,RED METAL BEACH SPADE ,12,6/30/2011 17:59,1.25,12626.0,Germany
245699,558628,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,6/30/2011 17:59,1.25,12626.0,Germany
245700,558628,23078,ICE CREAM PEN LIP GLOSS ,24,6/30/2011 17:59,1.25,12626.0,Germany
245701,558628,21990,MODERN FLORAL STATIONERY SET,24,6/30/2011 17:59,1.25,12626.0,Germany
245702,558628,21993,FLORAL FOLK STATIONERY SET,24,6/30/2011 17:59,1.25,12626.0,Germany
245703,558628,22232,JIGSAW TOADSTOOLS 3 PIECE,16,6/30/2011 17:59,0.59,12626.0,Germany
245704,558628,22231,JIGSAW TREE WITH BIRDHOUSE,12,6/30/2011 17:59,0.59,12626.0,Germany
245705,558628,22233,JIGSAW RABBIT AND BIRDHOUSE,12,6/30/2011 17:59,0.59,12626.0,Germany
245706,558628,47593B,SCOTTIE DOGS BABY BIB,48,6/30/2011 17:59,0.39,12626.0,Germany
245707,558628,23209,LUNCH BAG DOILEY PATTERN ,10,6/30/2011 17:59,1.65,12626.0,Germany
245708,558628,23203,JUMBO BAG DOILEY PATTERNS,10,6/30/2011 17:59,2.08,12626.0,Germany
245709,558628,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,6/30/2011 17:59,4.15,12626.0,Germany
245710,558628,23242,TREASURE TIN BUFFALO BILL ,6,6/30/2011 17:59,2.08,12626.0,Germany
245711,558628,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,6/30/2011 17:59,4.15,12626.0,Germany
245712,558628,23241,TREASURE TIN GYMKHANA DESIGN,6,6/30/2011 17:59,2.08,12626.0,Germany
245713,558628,23289,DOLLY GIRL CHILDRENS BOWL,8,6/30/2011 17:59,1.25,12626.0,Germany
245714,558628,23290,SPACEBOY CHILDRENS BOWL,8,6/30/2011 17:59,1.25,12626.0,Germany
245715,558628,23292,SPACEBOY CHILDRENS CUP,8,6/30/2011 17:59,1.25,12626.0,Germany
245716,558628,23291,DOLLY GIRL CHILDRENS CUP,8,6/30/2011 17:59,1.25,12626.0,Germany
245717,558628,85099B,JUMBO BAG RED RETROSPOT,10,6/30/2011 17:59,2.08,12626.0,Germany
245718,558628,22333,RETROSPOT PARTY BAG + STICKER SET,8,6/30/2011 17:59,1.65,12626.0,Germany
245719,558628,22331,WOODLAND PARTY BAG + STICKER SET,8,6/30/2011 17:59,1.65,12626.0,Germany
245720,558628,22128,PARTY CONES CANDY ASSORTED,12,6/30/2011 17:59,1.25,12626.0,Germany
245721,558628,22129,PARTY CONES CANDY TREE DECORATION,12,6/30/2011 17:59,0.85,12626.0,Germany
245722,558628,20713,JUMBO BAG OWLS,10,6/30/2011 17:59,2.08,12626.0,Germany
245723,558628,20712,JUMBO BAG WOODLAND ANIMALS,10,6/30/2011 17:59,2.08,12626.0,Germany
245724,558628,20711,JUMBO BAG TOYS ,10,6/30/2011 17:59,2.08,12626.0,Germany
245725,558628,21039,RED RETROSPOT SHOPPING BAG,6,6/30/2011 17:59,2.55,12626.0,Germany
245726,558628,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,6/30/2011 17:59,0.42,12626.0,Germany
245727,558628,22024,RAINY LADIES BIRTHDAY CARD,12,6/30/2011 17:59,0.42,12626.0,Germany
245728,558628,22037,ROBOT BIRTHDAY CARD,12,6/30/2011 17:59,0.42,12626.0,Germany
245729,558628,22028,PENNY FARTHING BIRTHDAY CARD,24,6/30/2011 17:59,0.42,12626.0,Germany
245730,558628,22029,SPACEBOY BIRTHDAY CARD,12,6/30/2011 17:59,0.42,12626.0,Germany
